TARGET_deathRate,avgAnnCount,avgDeathsPerYear,incidenceRate,popEst2015,povertyPercent,studyPerCap,MedianAge,MedianAgeMale,MedianAgeFemale,Geography,AvgHouseholdSize,PercentMarried,PctHS25_Over,PctEmployed16_Over,PctUnemployed16_Over,PctPublicCoverage,PctMarriedHouseholds,BirthRate
169.9,1962.667684,19,453.5494221,6678,13.4,0,45.4,44.4,47.1,West North Central Region,2.4,56.2,38.5,57.9,5.1,70.3,54.91202346,6.289308176
142.2,1962.667684,224,453.5494221,151436,9.8,151.8793418,36.7,35.8,37.7,West North Central Region,2.52,55.2,20.9,69.3,4.1,80.4,53.62614208,5.82767149
156.9,1962.667684,148,453.5494221,57716,11.2,346.5243607,46.7,45.4,48,West North Central Region,2.34,60.2,30.5,59.3,4.4,74.7,57.03768405,7.511606314
174.2,1962.667684,31,453.5494221,14219,9.3,0,39.1,36.6,40.3,West North Central Region,2.34,49.7,36,68.5,3,75.5,45.21959459,5.893845653
161.7,1962.667684,63,453.5494221,29069,17.5,0,43.7,42.3,45.3,West North Central Region,2.42,51,42.6,53,7.4,68.4,50.62934601,4.865649964
173,1962.667684,26,453.5494221,9271,12.2,0,42.3,39.9,44.5,West North Central Region,0.023,59.2,36,62.8,4.2,69.1,52.63819095,5.622270742
184.4,1962.667684,78,453.5494221,31533,12.7,0,38.9,36.9,41.5,West North Central Region,2.37,52.8,31.1,63.9,4.6,72.5,51.04928083,7.867590454
154.5,1962.667684,28,453.5494221,11041,10.4,0,46.5,44.4,48.6,West North Central Region,2.23,63,34.1,60.7,4.1,76.8,56.62299854,8.178625188
166.5,1962.667684,903,453.5494221,538133,16.5,535.1836814,34.6,33.5,35.7,West North Central Region,2.47,44,21.9,63.9,7.1,68.8,41.77378576,6.13624584
157.6,1962.667684,9,453.5494221,4055,9.2,0,42.3,41.5,42.9,West North Central Region,2.43,57.5,40.9,65.8,3.5,72.9,54.60565924,10.14120668
180.7,1962.667684,46,453.5494221,15471,12.4,0,43.2,41.7,45,West North Central Region,2.43,54,37.9,61.8,4,71.6,51.81544316,5.74439157
176.5,1962.667684,42,453.5494221,14892,11.3,0,44.5,43.5,45.5,West North Central Region,2.34,57.1,37.5,62.1,5,76.2,54.09241445,5.738255034
168.4,1962.667684,114,453.5494221,65400,13,0,36.4,35,37.4,West North Central Region,2.5,49.2,31.8,54.1,5.6,78.4,54.56683827,4.613270514
147,1962.667684,23,453.5494221,9600,9.6,0,41.1,40.3,42.4,West North Central Region,2.37,61,38.5,63.5,3.7,73.8,56.98651056,11.04133961
158.2,1962.667684,30,453.5494221,15770,9.2,0,41.2,41.1,41.3,West North Central Region,2.44,59.7,37.3,69.1,2.7,80.4,56.07787274,6.330669945
184.8,1962.667684,493,453.5494221,200431,17,683.5269993,40.9,39.4,42.7,West North Central Region,2.26,47.7,29.5,54.1,6.9,74,45.37228695,4.901104316
153.9,1962.667684,148,453.5494221,141660,5.5,444.7268107,35.5,35.2,35.9,West North Central Region,2.9,60.3,23.4,73.2,4.6,85.5,64.00598227,6.064705544
170.5,1962.667684,119,453.5494221,91705,7.2,0,35.3,34.9,35.7,West North Central Region,2.89,57.2,26.6,69.6,5.2,82.3,62.64473082,6.543533237
181.7,1962.667684,37,453.5494221,14875,9.2,0,41.4,40.1,42.7,West North Central Region,2.46,58.3,40.8,66.8,5.5,76.6,56.65114732,5.58244595
153.7,1962.667684,239,453.5494221,154708,13.4,329.6532823,34,33,34.8,West North Central Region,2.52,50,30.2,68.8,5,77.9,51.70872261,4.490661015
145.9,1962.667684,65,453.5494221,36755,10.9,0,39.8,39.1,40.2,West North Central Region,2.52,55,35.5,65.2,4.9,76.1,53.89250928,6.135046611
146.2,1962.667684,20,453.5494221,9796,14.2,0,32.7,31.4,33.9,West North Central Region,2.55,51.3,27.2,63.6,3.1,84.2,53.92584515,6.221294363
162.3,1962.667684,27,453.5494221,9340,10.8,0,44.5,43.5,45.8,West North Central Region,2.21,57.5,38.6,63.2,3.9,72,52.02079887,9.56284153
147.2,1962.667684,49,453.5494221,24257,17.8,0,43,42.1,44,West North Central Region,2.45,58.7,37.1,59.6,5.1,66.1,55.95080801,7.800672834
132.3,1962.667684,10,453.5494221,3401,12.2,0,48.4,47.1,49.5,West North Central Region,2.19,62.9,34.8,57.4,2.9,75.8,57.34908136,4.967948718
160.2,1962.667684,48,453.5494221,21239,7.3,188.332784,43.8,43.1,44.7,West North Central Region,2.36,61.8,39.1,54.1,3.6,77.8,57.73483748,5.142332415
187.9,1962.667684,41,453.5494221,13875,15.8,0,43.3,41.6,44.7,West North Central Region,2.35,52.2,39.3,54.2,5.2,62.5,47.68200247,5.574778931
163,1962.667684,40,453.5494221,18989,10.1,0,39,38.2,39.6,West North Central Region,2.43,56.8,35.2,63.4,4.6,77,56.88737201,6.458604248
152.1,1962.667684,347,453.5494221,251597,6,584.2676979,38.9,37.8,40,West North Central Region,2.67,57.2,22,54.1,4.8,85.7,59.14859455,5.104712042
159.7,1962.667684,28,453.5494221,10952,10.4,0,39.6,38.1,41.2,West North Central Region,2.45,55.4,40,66.1,2.9,69.4,50.04494382,3.17533364
122.5,1962.667684,12,453.5494221,6396,10.3,0,43.7,41.9,45.7,West North Central Region,2.29,56,30.5,64.6,2,79.1,51.9092219,7.810107198
166.8,1962.667684,98,453.5494221,50885,15.8,19.65215682,33.9,33.8,33.9,West North Central Region,2.46,45.1,29.6,66,6.2,78.2,49.48604993,4.802427113
165.2,1962.667684,174,453.5494221,131311,6,0,35.6,35.3,36,West North Central Region,2.82,60.5,28.9,71.2,5.2,81.3,62.21363084,6.296560212
151.9,1962.667684,25,453.5494221,9875,11.2,0,43,40.7,45.1,West North Central Region,2.33,58.8,36.8,63.6,3.4,74.5,56.38703527,7.744282744
212.3,194,89,470,31254,32.9,671.913995,40.7,38.2,44.1,East South Central States,2.5,37.8,35.9,41.4,11.3,46.8,35.79382487,3.939346569
187.8,201,87,441.3,37388,21.8,80.23964909,39.9,37.4,42.2,East South Central States,2.49,50.8,36.3,50.4,9,53.7,48.53437795,4.523580366
171.8,78,33,425.1,12574,23.2,0,45.3,42.6,47.9,East South Central States,2.55,44.8,36.6,44,12.7,46.1,44.77432297,3.098591549
200.3,104,52,423,19043,23.6,105.0254687,40.8,40.4,41,East South Central States,2.52,46.7,31.4,44.8,12.6,53.6,42.8667293,6.091370558
208.7,38,22,355.2,8182,25.6,855.5365436,39.8,40,39.7,East South Central States,2.83,47.4,38.1,44.5,17.1,56.3,50,0.41322314
241.9,173,87,476.3,33322,34,0,34.7,32.4,36.8,East South Central States,2.6,31.1,25,45.1,15.3,42.8,31.49733484,4.919773478
228.6,98,43,527.3,14717,25,0,40.5,38.3,42.6,East South Central States,2.46,47.8,34.2,48.1,10.1,50.6,45.06923337,5.766908213
191.7,57,28,401.5,10243,17.9,0,44.6,43.4,47,East South Central States,2.75,53.1,37.3,43.7,11.9,53.6,58.25663238,3.765060241
198.9,106,40,521.3,17328,24.7,0,37.7,36,39.3,East South Central States,2.63,43.4,37.3,48.6,12.2,54.1,44.69463294,7.273181705
151.2,38,18,339,8299,24.2,0,42.8,41.8,44,East South Central States,2.49,46.8,33.4,43.9,14.2,50.6,44.50499546,4.786324786
175.9,43,18,432.6,9150,42.6,0,32.7,30.7,33.6,East South Central States,2.74,26.2,29.8,32.3,17.5,37.9,25.50125313,5.663430421
191.4,100,41,466.5,16006,22.4,0,41.3,40.4,42.6,East South Central States,2.51,48.7,34.4,48.9,11.7,55.1,47.61023743,6.761177754
187.5,104,47,427.7,20048,28.4,0,38.8,37.7,39.3,East South Central States,2.57,44.2,32.9,47.7,16.2,52.9,43.20718409,3.726061615
266.7,120,70,460.1,24620,35,0,33.5,31,35.2,East South Central States,2.62,31.4,27.6,46.2,20.3,42.7,29.76495727,6.156510786
194.9,169,65,513.2,28773,26,0,38.1,36.1,39.5,East South Central States,2.82,43.7,31.5,45.4,14.3,48.7,46.62601626,4.448742747
205.1,107,48,461.3,19543,26.5,51.1692166,37.6,36.5,38.7,East South Central States,2.76,44.7,36.8,43.9,13.7,50.5,45.0853781,6.243007384
193.9,646,281,428.8,173323,10.1,115.3914945,36,34.8,37,East South Central States,2.8,52.3,29.9,64.3,7.6,72.7,53.63939343,4.636235598
209.2,378,152,526.5,75944,26.4,65.83798588,31.9,31.1,32.8,East South Central States,2.58,38.9,28.2,54.1,13.1,56.5,38.54840439,4.81629545
261,88,40,561.4,13352,26.8,2771.120431,39.8,39.2,40.5,East South Central States,2.39,59.2,43.4,37.3,12.3,44.8,55.49945907,6.838709677
191.1,4320,1623,519.9,763623,16.8,409.8881254,37.9,36.4,39.7,East South Central States,0.0241,43.7,27.5,60,8.4,69.2,40.80152485,5.584172261
186.9,244,91,500.6,51961,14.7,38.49040627,37.4,35.8,38.1,East South Central States,2.65,55.1,28.9,58.9,8.8,68,57.68894714,5.553303608
246.4,139,69,507.4,23175,25.6,129.4498382,40.9,40.5,41.6,East South Central States,2.53,57.1,37.3,38.4,9.1,48.8,56.85666851,5.022573363
195.8,788,311,487,165012,15.5,430.2717378,36.4,35.6,37.4,East South Central States,2.58,46.6,29.4,62.5,7.7,70.6,45.70992366,6.589773358
216.8,87,41,457.3,15693,33.7,0,40.8,40.3,41,East South Central States,2.57,49.2,35.1,36.5,14.6,47.1,51.18649733,6.41509434
224.6,209,85,560.5,31730,34.9,0,39.2,37.8,40.7,East South Central States,2.5,47.5,40.7,37.8,15.7,40.3,45.63246972,4.863950374
192.6,86,35,505.2,14241,18,0,40.6,39.5,42.7,East South Central States,2.6,49.4,43.1,50.8,9.3,57.7,51.95195195,5.039267016
216.7,345,138,531.7,60094,24.7,0,38.5,37.8,39.4,East South Central States,2.54,52.9,37.9,47,12.4,53.3,51.63615956,5.76001128
269.2,98,49,524.8,15745,25.9,1397.268974,40.3,39,41.3,East South Central States,2.6,57.2,41.5,42.6,7.8,54.3,56.87054533,3.753424658
275.9,48,25,528.6,6752,35,0,41.9,39.9,45.1,East South Central States,2.2,44.6,42.5,29,12.2,41.5,42.14760406,2.731512325
262.7,76,36,558.3,10711,33,0,42,40.6,42.8,East South Central States,2.59,49.5,33.8,31.7,17,46.5,48.69879518,3.237555645
226.5,156,67,527.4,23123,30.1,129.7409506,41.6,41,42.8,East South Central States,2.44,55.2,36.1,38,12.6,47,52.30400334,5.618408437
239.3,81,39,492.5,13682,34.4,0,40.8,40.5,41,East South Central States,2.54,55.1,42.2,42.2,8.4,49.1,53.7874558,3.777923784
199.1,152,59,523.1,24463,27.6,81.75612149,40.3,39.1,41.9,East South Central States,2.48,53.9,44.5,47.4,10.5,55.7,52.04708291,7.499096494
211.7,78,30,578.6,9316,14.1,0,45.9,45.6,46.2,East South Central States,2.44,61.1,46.9,49.8,6.7,67.4,59.77522216,1.418067227
206.8,175,68,538,26910,16.9,0,40.5,39,41.8,East South Central States,2.44,52.2,40.3,49.4,7.7,60.1,48.56485741,4.897396103
202,63,27,482.7,8306,15.4,601.9744763,49,45.5,52.2,East South Central States,2.19,46.9,39,36,7.6,70.1,49.65944272,2.598366741
168.9,409,150,484.1,65018,17.5,415.2696176,42.5,41.2,43.7,East South Central States,2.33,49,31.3,55.2,6.1,65.2,45.15519372,5.282054823
265.8,107,51,547.8,17878,47,0,38.8,37.2,40.4,East South Central States,2.56,47.4,40.5,30.4,19,42.5,51.10721682,1.549958483
215.1,65,28,525.3,9512,16.9,0,41.8,40.1,43,East South Central States,0.025,60.1,39.9,52.4,8.4,63.9,57.86113328,7.128810226
205,423,164,523.5,87824,19.7,0,33.9,33.2,34.8,East South Central States,2.49,44.8,29.5,56.7,8.6,68.2,47.19623253,4.761498421
221.5,81,31,554.7,12808,30.2,312.3048095,41,39.9,41.7,East South Central States,2.57,52.6,37.8,35.3,12.2,44.6,53.18254604,5.955168953
193.4,110,44,510.2,19365,21.8,0,38.8,38,39.6,East South Central States,2.51,49.9,44.8,50.7,9.2,65.5,49.87153482,7.024889509
185.3,221,85,496.5,31101,13.1,0,44.9,43.7,46.1,East South Central States,2.43,59,41,54.1,7.7,68.2,57.14965878,4.006754682
270.4,71,36,529.6,12307,40.6,0,38.1,35.6,41.8,East South Central States,2.57,51.4,39.5,23.9,20.6,39.2,52.68518519,4.36746988
248.1,121,53,578.9,17099,18.6,0,41.1,39.3,42.6,East South Central States,2.52,53.3,38.3,52.4,6.2,63.6,51.97446556,5.546875
225.1,147,60,538.4,27924,12.6,0,36.7,36.9,36.5,East South Central States,2.73,57.1,39.8,54.1,11.5,67.9,59.26801589,6.956521739
229.5,43,19,548.3,6358,27.1,0,41.6,40.6,42.8,East South Central States,2.56,53,39.1,42.4,14.7,51.2,52.61639885,4.84804631
206.3,143,57,536.1,21407,17.6,0,42.6,40.7,44.7,East South Central States,0.024,56.4,38.8,54.4,11.5,66,53.73980054,5.675616678
218,63,28,492.1,9909,25.2,0,43.4,42.2,44,East South Central States,2.51,58.4,40.9,50.3,7.4,51.8,56.45325203,11.46987952
227.9,74,33,511.5,10667,26.2,0,42.7,40.2,44.3,East South Central States,2.39,55.9,41.8,46.2,9.5,55.3,53.49988746,3.581020591
205.9,152,61,518.9,27608,20.8,470.8780064,38.8,36.7,41.1,East South Central States,2.61,48.4,39.1,51.1,10.4,59.6,48.1167057,5.746046657
242.8,77,36,498.8,13275,30.4,0,40.7,39.4,42.9,East South Central States,2.45,51.9,36.2,54.1,9.6,47.3,56.8843594,6.742424242
207.1,190,85,472,31183,21.6,0,41.5,39.5,43.1,East South Central States,2.6,55.2,42.1,45.3,10.3,60.5,56.41736719,5.430404297
185.4,252,85,551.5,45126,12.7,421.043301,37.9,36.4,39.5,East South Central States,2.62,54.7,42,58.4,9.8,68.5,55.86608789,7.048374906
267.6,49,23,552.9,7131,19.4,0,501.6,39.9,43.3,East South Central States,2.47,54.6,40.7,51,7.7,55.3,53.15155807,4.939063502
222.1,153,65,533.6,24216,19.7,0,40.2,38.3,41.3,East South Central States,2.7,57.2,42.8,47.5,9.6,59.9,57.92579144,7.169811321
163.6,301,85,519.6,64875,5.5,0,39.6,39.2,39.9,East South Central States,2.98,57.5,23,60.5,4.3,85.1,68.27869684,4.704009263
159.8,67,21,514.8,10730,17.4,0,41.7,41.6,41.8,East South Central States,2.59,54.5,47,51.6,8.6,66,53.21367936,5.220713073
263.1,31,16,493.7,4461,45.1,0,43,42.6,43.9,East South Central States,2.56,52.7,34.6,31.8,8.8,35.9,42.63959391,4.527559055
188.1,81,31,497.1,14408,15.6,0,41.5,40.7,42.2,East South Central States,2.67,55.5,47.9,56.2,6.4,67,56.23599701,5.568862275
280.8,192,93,579.2,27565,27.5,834.3914384,41.4,40.2,41.8,East South Central States,2.47,53.6,32.2,41.3,13.9,48.3,50.8032491,4.955913652
238.4,400,182,518.3,61792,27.4,80.91662351,41.1,40.1,42.3,East South Central States,2.38,54.6,36.4,40.6,10.7,53.1,51.64216812,5.073851204
292.5,91,40,630.4,12269,26.7,0,38.4,38.1,38.9,East South Central States,2.56,45.4,40.7,44.5,8.3,52.9,42.68932243,5.682216766
219.5,418,178,523.2,63782,26,0,42,40.8,43.3,East South Central States,2.45,52.1,41.2,50.4,9.1,60.1,49.29082171,6.00624025
274,17,9,530.3,2138,23,0,46.7,47.3,46.3,East South Central States,2.31,53,36.1,44.1,6.7,55.8,52.25806452,1.204819277
228.1,110,47,524.4,16942,24.1,0,41.8,41.3,42.3,East South Central States,2.51,55.3,43.2,44.3,11,55.3,53.10376076,4.281183932
235.2,125,54,540.5,23892,23.4,41.85501423,32.2,30.9,33,East South Central States,2.44,41.6,31,51.5,6.5,61.2,45.80894404,4.886769964
214.9,110,52,471.5,17662,26.3,0,42.9,41,44.2,East South Central States,2.48,49.9,36.6,54.1,11.8,50.7,46.04255319,3.919463087
179.6,215,72,507.3,52420,10.9,0,35.8,35.3,36.4,East South Central States,2.65,55.6,30.7,65.3,6.9,75.4,56.81016231,5.258156478
155.7,219,69,486.6,45632,12.8,153.401122,38.7,38.3,38.8,East South Central States,2.67,55.7,31.8,60.9,5.7,71.6,58.37739174,5.768189204
225.7,114,46,563.4,18006,15,0,39.6,37.7,41.8,East South Central States,2.56,52.4,42.6,54.5,7,61.9,50.15457088,5.726431608
180.9,92,30,530.2,17894,8.8,0,40.5,40.7,40.3,East South Central States,2.72,64.1,35.6,62.6,6.4,78.9,66.0330321,6.220984215
205,157,64,524.1,25420,26.7,0,39.2,37.5,40.7,East South Central States,2.46,45.6,40.6,51.8,9.6,55.7,45.73340196,4.008328995
183.7,63,25,453.4,12531,19.3,0,36.9,36.1,38.2,East South Central States,2.7,53.7,41.9,48.9,8.5,52.5,52.7479746,6.25698324
214.9,94,44,462.8,14233,15.8,0,45.1,44.2,45.5,East South Central States,2.35,56.6,30.1,48.8,8.4,62.3,52.82673761,4.195088677
228.4,53,22,540.3,8769,16.2,0,41.1,39.8,41.6,East South Central States,2.46,60.3,47.2,51.5,14.6,66.7,57.60992108,5.038961039
195.5,77,33,457.7,15050,18.9,0,37.1,33.7,42.2,East South Central States,2.43,47.9,40.2,49.7,7.8,60.9,50.4494786,4.645550528
192.7,522,208,483.8,122851,18.3,32.55976752,32.8,31.9,33.8,East South Central States,2.48,47.2,30.9,59.9,7.9,68.2,47.69427369,5.172199041
180.2,66,27,463,12063,19.7,0,41.5,39.1,42.5,East South Central States,2.56,52.6,41.6,57.3,6.1,68.7,53.83759733,5.399151562
202.2,128,55,480.4,20464,26.2,0,42,41.2,44.1,East South Central States,2.57,48.7,37,39.9,12.6,50.2,48.37691045,6.951992754
213.7,83,36,508.3,13170,17.3,0,39.7,38.2,42,East South Central States,2.54,56.5,42.3,48.9,7.2,62.7,56.54123611,4.724137931
240.1,217,96,531.3,36129,29.8,0,37.1,35.6,38.1,East South Central States,2.6,48.4,37.1,44.2,10.2,48.5,50.09153318,7.104526365
259.5,50,23,570.6,7259,36.2,0,41.8,40.6,42.6,East South Central States,2.45,49.7,38.5,34.4,9.7,39.3,45.30500343,5.395462906
182.8,142,53,485.2,25793,11.2,0,41.9,40.8,42.7,East South Central States,2.55,56.7,28.9,63.3,4.8,75.7,55.73352377,4.961767205
230.5,323,151,492.7,62577,22,0,35.7,34.7,37.2,West South Central States,2.7,47.3,39.2,52,10.1,56.5,47.0950042,6.938635585
201.6,123,54,450,25683,22.5,0,38.5,37.6,40.4,West South Central States,2.66,41.6,44,40.4,8.9,58,45.16008471,5.988023952
170,455,151,484.5,119455,13.7,0,34.8,33.8,35.8,West South Central States,2.84,54.4,34.6,64.2,6.4,71.5,56.52954375,6.260702788
188.9,120,51,450.6,22842,17.8,131.3370108,39.3,37.9,40.7,West South Central States,2.64,49.1,39.5,54.1,10.3,58.7,49.20323326,5.233611011
228,242,111,501.8,41103,25.5,0,38.2,36.9,39.6,West South Central States,2.52,44.8,41.3,46.1,9.6,51.6,45.53971759,5.000553159
198.3,178,75,463.7,36462,18.9,0,37.5,35.9,39.3,West South Central States,2.69,55,42.7,50.5,5.7,59.6,55.69495134,3.558718861
153.9,18,7,405.8,3141,37.3,0,40.3,37.5,43.4,South Atlantic Region,2.57,38.4,44.8,35.6,19.2,35.2,33.8123415,14.87889273
165.3,886,291,452.9,273955,22.9,29.20187622,32.4,30.4,34.1,South Atlantic Region,2.97,35.8,32,57.2,14.1,49.4,35.92963409,5.066533644
190,33,13,442.3,6893,28.5,0,36.1,35.1,38.5,South Atlantic Region,2.49,41.9,35.4,45.3,10.7,46.2,39.05462999,11.29568106
151.9,2864,853,470.3,741334,13,148.3811615,36,34.9,37.1,South Atlantic Region,2.64,51.2,19.5,65.5,8,70.2,50.53198618,4.671194475
189.2,175,78,418.6,43108,28.1,0,35.2,34.1,36.7,South Atlantic Region,2.73,41.7,39.1,45.9,8.3,46.4,44.44522031,5.763286469
184,220,89,463.3,45844,26.5,0,35.5,34.4,36.8,South Atlantic Region,2.86,47.2,36.7,52.7,8.3,41.2,49.62191015,6.092124814
156.9,494,181,409.8,144052,9.5,0,36.6,35.4,37.6,South Atlantic Region,2.98,57,23.8,58.1,7.1,78.8,62.82316215,5.223686116
183.4,89,35,483.1,17124,26.1,0,36.7,35.6,37.5,South Atlantic Region,2.74,50.2,39.5,54.1,6.6,45,51.46987169,7.78998779
169.3,555,199,453.6,138427,12.5,202.272678,37.6,36.9,38.4,South Atlantic Region,2.73,57.8,31.6,60.7,7,73.5,58.15650819,6.63071161
197.9,71,28,468.9,12388,19.9,0,43.5,42.6,44.5,South Atlantic Region,2.72,48.8,35.6,48,11,57.5,51.98325253,2.190865206
164.9,113,47,408.9,22881,32.5,0,38.4,35.6,40.3,South Atlantic Region,2.64,45.3,35.7,47.7,15.5,46.7,45.87134773,5.115327381
238.2,83,47,423.9,16264,16.4,0,40.7,39.9,41.5,South Atlantic Region,2.47,57,35.5,56.9,6.1,62.3,62,3.774056486
179,124,45,473.3,23312,11.8,0,41.5,41.2,42.1,South Atlantic Region,2.74,57.1,29,53.3,8.5,67.7,59.5762815,6.774789571
198.3,130,64,407.8,27174,27.7,0,37.4,34.1,40.6,South Atlantic Region,2.46,43.4,34.9,46.1,6.5,48.9,40.955342,4.241143971
157.4,2841,914,462.8,734871,20.4,700.8032702,35.1,33.8,36.4,South Atlantic Region,2.63,38.2,21,61.3,11.3,61.3,36.27241993,5.74981682
190.6,110,47,448.2,20882,25.9,0,40.2,37.4,42.9,South Atlantic Region,2.35,44.9,42.1,45.9,9.8,56.1,44.56845238,5.125899281
124.3,57,21,337.1,14035,30.4,0,41.4,38.9,43.2,South Atlantic Region,2.52,40.3,43.4,41.8,11.7,48.3,43.40527578,1.972242513
194.2,486,187,501.8,91332,31.7,306.5738186,34.2,32.6,35.7,South Atlantic Region,2.52,33.6,29.3,47,18,48.9,32.24368918,6.218730618
175.3,519,185,462.3,140733,14.2,28.42261588,35.9,34.5,36.9,South Atlantic Region,2.87,47.7,31.2,59.6,10.5,64.9,49.25125852,6.214984071
200.4,65,28,476.1,10575,29.9,0,40.3,38.5,42,South Atlantic Region,2.62,39.2,38.1,45.4,9.4,50.5,39.36196935,4.907216495
126.4,19,5,538.1,4040,27.1,0,35.4,37.2,33.9,South Atlantic Region,2.86,52.1,36.2,53.7,10.1,40.2,53.31920904,1.424501425
201.7,230,87,492,57106,11,35.02258957,36.1,34.9,37.2,South Atlantic Region,2.95,55.1,38.2,61.1,6,70.2,60.07486979,5.321944809
176.8,116,47,454.2,19364,21.4,0,41.3,39.9,42.9,South Atlantic Region,2.49,48.1,45.7,46,10.8,52.9,45.09297521,7.219802888
205,111,52,438.2,22708,32.7,0,36.9,35.1,38.8,South Atlantic Region,2.68,41.7,40.2,47,13.2,43.4,41.49092693,8.514774495
194.4,54,24,444.5,10787,26.6,0,35.3,35.5,35.1,South Atlantic Region,0.026,47.6,37.9,48.6,10.3,52.1,45.90657961,7.363601679
182.8,163,71,448.7,24303,19.6,205.7359174,50.2,49.6,50.5,South Atlantic Region,2.48,55,38.8,43.3,12,52.2,53.35436383,4.835115865
140.8,554,168,455.4,110714,6.9,72.25825099,43.3,42,44.2,South Atlantic Region,2.8,60,21.5,57.8,7.6,80.4,65.2835085,3.49249879
165.7,296,124,409.2,63508,15.8,0,43.6,42.4,45.1,South Atlantic Region,2.45,51.6,28.1,52.2,7.9,57.5,50.4853129,6.476142726
202.2,100,43,491.6,13886,20.6,0,43.7,42.7,44.3,East South Central States,2.27,61.6,37.1,47,10.2,59,55.5392636,7.489134069
209.1,108,64,356.3,24687,20,0,40.9,39.5,43.1,South Atlantic Region,2.66,46.6,41.3,41,11.5,54,50.38806694,5.908289242
174,81,36,388.5,18454,24.9,0,38.6,37.6,39.8,South Atlantic Region,2.63,50.1,42.8,49.5,7.9,49.6,50.80739871,6.281957633
213.5,32,15,403.2,8398,26.5,0,34.9,34.8,34.9,South Atlantic Region,2.98,49.8,39.2,54.9,7.3,40.5,48.44877345,5.448065173
192,48,24,378.7,11299,25.9,0,37.1,35.6,37.9,South Atlantic Region,2.71,53.5,40.5,52.3,4.4,51.6,52.49303974,3.53909465
127.6,21,6,488.4,3180,27.3,0,42.6,40.7,44.1,South Atlantic Region,2.55,47.7,42.2,47.1,7.1,50.4,47.79240899,5.354752343
186.1,212,86,445.9,45459,29.5,0,34.1,34.6,33.6,South Atlantic Region,2.62,34.6,39,43.4,8.4,65.6,36.44386031,3.145390664
138.7,85,26,433,18495,16.9,0,40.4,40.3,40.5,South Atlantic Region,2.8,57.1,45.5,53.8,8.5,61.1,58.96535938,4.162724693
192,281,114,457.7,75370,13,0,34.8,32.9,36.2,South Atlantic Region,3.05,52,35,59,10.1,62.1,55.19524618,5.318186956
218.3,94,43,471.1,17403,28.5,0,38.6,38.1,39.1,South Atlantic Region,2.68,42.6,41.7,44.8,9.7,48.4,41.15078746,7.459677419
194.4,529,238,449.5,92596,18.7,21.59920515,41.1,39.4,42.7,East South Central States,2.35,52.4,34.1,54.1,7.1,69.3,50.13726303,5.10978957
180.7,94,40,426.9,18963,26.7,0,39,37.1,41.4,South Atlantic Region,2.71,51.1,38,43,13.8,49.2,49.42512216,5.015887426
199.3,796,333,480.8,153721,28.2,377.3069392,35.6,34.1,37.5,South Atlantic Region,2.59,37.7,32.6,50.2,12.4,55.9,36.90882667,5.466863951
162.6,58,25,393.3,12243,23.2,0,37.3,35.8,38.9,South Atlantic Region,2.71,41.1,44.8,42.9,4.8,64.4,49.89059081,3.671437461
210.8,80,41,411.4,18455,21.7,0,39,37.7,39.6,South Atlantic Region,2.79,53,45.6,47.5,10.9,43.9,55.37152408,4.942780618
159.3,95,32,469,15658,28.8,0,496.8,38.9,44.8,South Atlantic Region,2.37,46.9,38,45.4,17,48.4,43.59130303,4.200664853
208.9,135,54,490.5,35137,11.9,0,35.1,34.3,35.9,South Atlantic Region,2.89,57.8,27.6,57.9,9,70.8,59.58395245,4.93857195
184.2,236,101,418.9,72651,31.4,27.5288709,26.3,25.5,27.9,South Atlantic Region,2.54,38.1,28,52.5,9.1,66.3,41.05174525,3.911889349
203.3,114,50,470.4,22745,31.1,0,36,34.4,37.2,South Atlantic Region,2.81,42.9,39.9,49.6,8.2,50,42.3475685,5.410413193
240.6,130,60,508.7,23593,21.3,0,38.4,35.9,41.1,South Atlantic Region,2.7,46.6,43.8,45.8,10.3,60.9,53.52456908,6.070755704
162.8,33,12,488.6,6479,38.5,0,38.2,36.5,41.3,South Atlantic Region,2.13,33.6,38.6,37.1,7.7,45.2,35.62091503,7.258753202
193.3,198,78,487.4,33115,16.6,0,41.7,40.8,42.5,East South Central States,2.46,54.4,40.6,47,9.8,66.5,52.38235946,4.830100247
